comb	times
Ἠὼ	0.0
Ἠᾔ	0.0
Ἠᾖ	0.0
Ἠᾗ	0.0
Ἠᾧ	0.0
Ἠᾳ	0.0
Ἠᾶ	0.0
Ἠᾷ	0.0
Ἠῃ	0.0
Ἠῄ	0.0
Ἠῆ	0.0
Ἠῇ	0.0
Ἠῒ	0.0
Ἠῖ	0.0
Ἠῥ	0.0
Ἠῦ	0.0
ἨῬ	0.0
Ἠῳ	0.0
Ἠῴ	0.0
Ἠῶ	0.0
Ἠῷ	0.0
Ἠ—	0.0
Ἠ’	0.0
Ἠ⸀	0.0
Ἠ⸁	0.0
Ἠ⸂	0.0
Ἠ⸃	0.0
Ἡΐ	0.0
ἩΑ	0.0
ἩΒ	0.0
ἩΓ	0.0
ἩΔ	0.0
ἩΕ	0.0
ἩΖ	0.0
ἩΚ	0.0
ἩΛ	0.0
ἩΜ	0.0
ἩΝ	0.0
ἩΟ	0.0
ἩΠ	0.0
ἩΣ	0.0
ἩΤ	0.0
ἩΦ	0.0
ἩΧ	0.0
Ἡά	0.0
Ἡέ	0.0
Ἡή	0.0
Ἡί	0.0
Ἡα	0.0
Ἡβ	0.0
Ἡγ	0.0
Ἡδ	0.0
Ἡε	0.0
Ἡζ	0.0
Ἡη	0.0
Ἡθ	0.0
Ἡι	0.0
Ἡκ	0.0
Ἡλ	0.0
Ἡμ	0.0
Ἡν	0.0
Ἡξ	0.0
Ἡο	0.0
Ἡπ	0.0
Ἡρ	1.0
Ἡς	0.0
Ἡσ	0.0
Ἡτ	0.0
Ἡυ	0.0
Ἡφ	0.0
Ἡχ	0.0
Ἡψ	0.0
Ἡω	0.0
Ἡϊ	0.0
Ἡϋ	0.0
Ἡό	0.0
Ἡύ	0.0
Ἡώ	0.0
Ἡἀ	0.0
Ἡἁ	0.0
Ἡἂ	0.0
Ἡἃ	0.0
Ἡἄ	0.0
Ἡἅ	0.0
ἩἈ	0.0
ἩἌ	0.0
Ἡἐ	0.0
Ἡἑ	0.0
Ἡἓ	0.0
Ἡἔ	0.0
Ἡἕ	0.0
ἩἘ	0.0
ἩἙ	0.0
ἩἜ	0.0
ἩἝ	0.0
Ἡἠ	0.0
Ἡἡ	0.0
Ἡἢ	0.0
Ἡἣ	0.0
Ἡἤ	0.0
Ἡἥ	0.0
Ἡἦ	0.0
ἩἨ	0.0
ἩἩ	0.0
ἩἪ	0.0
ἩἭ	0.0
Ἡἰ	0.0
Ἡἱ	0.0
Ἡἳ	0.0
Ἡἴ	0.0
Ἡἵ	0.0
Ἡἶ	0.0
Ἡἷ	0.0
ἩἸ	0.0
Ἡὀ	0.0
Ἡὁ	0.0
Ἡὃ	0.0
Ἡὄ	0.0
Ἡὅ	0.0
ἩὈ	0.0
ἩὉ	0.0
ἩὋ	0.0
ἩὍ	0.0
Ἡὐ	0.0
Ἡὑ	0.0
Ἡὓ	0.0
Ἡὔ	0.0
Ἡὕ	0.0
Ἡὖ	0.0
Ἡὗ	0.0
ἩὙ	0.0
Ἡὠ	0.0
Ἡὡ	0.0
Ἡὢ	0.0
Ἡὥ	0.0
Ἡὦ	0.0
Ἡὧ	0.0
ἩὩ	0.0
ἩὭ	0.0
ἩὮ	0.0
Ἡὰ	0.0
Ἡὲ	0.0
Ἡὴ	0.0
Ἡὶ	0.0
Ἡὸ	0.0
Ἡὺ	0.0
Ἡὼ	0.0
Ἡᾔ	0.0
Ἡᾖ	0.0
Ἡᾗ	0.0
Ἡᾧ	0.0
Ἡᾳ	0.0
Ἡᾶ	0.0
Ἡᾷ	0.0
Ἡῃ	0.0
Ἡῄ	0.0
Ἡῆ	0.0
Ἡῇ	0.0
Ἡῒ	0.0
Ἡῖ	0.0
Ἡῥ	0.0
Ἡῦ	0.0
ἩῬ	0.0
Ἡῳ	0.0
Ἡῴ	0.0
Ἡῶ	0.0
Ἡῷ	0.0
Ἡ—	0.0
Ἡ’	0.0
Ἡ⸀	0.0
Ἡ⸁	0.0
Ἡ⸂	0.0
Ἡ⸃	0.0
Ἢΐ	0.0
ἪΑ	0.0
ἪΒ	0.0
ἪΓ	0.0
ἪΔ	0.0
ἪΕ	0.0
ἪΖ	0.0
ἪΚ	0.0
ἪΛ	0.0
ἪΜ	0.0
ἪΝ	0.0
ἪΟ	0.0
ἪΠ	0.0
ἪΣ	0.0
ἪΤ	0.0
ἪΦ	0.0
ἪΧ	0.0
Ἢά	0.0
Ἢέ	0.0
Ἢή	0.0
Ἢί	0.0
Ἢα	0.0
Ἢβ	0.0
Ἢγ	0.0
Ἢδ	0.0
Ἢε	0.0
Ἢζ	0.0
Ἢη	0.0
Ἢθ	0.0
Ἢι	0.0
Ἢκ	0.0
Ἢλ	0.0
Ἢμ	0.0
Ἢν	0.0
Ἢξ	0.0
Ἢο	0.0
Ἢπ	0.0
Ἢρ	0.0
Ἢς	0.0
Ἢσ	0.0
Ἢτ	0.0
Ἢυ	0.0
Ἢφ	0.0
Ἢχ	0.0
Ἢψ	0.0
Ἢω	0.0
Ἢϊ	0.0
Ἢϋ	0.0
Ἢό	0.0
Ἢύ	0.0
Ἢώ	0.0
Ἢἀ	0.0
Ἢἁ	0.0
Ἢἂ	0.0
Ἢἃ	0.0
Ἢἄ	0.0
Ἢἅ	0.0
ἪἈ	0.0
ἪἌ	0.0
Ἢἐ	0.0
Ἢἑ	0.0
Ἢἓ	0.0
Ἢἔ	0.0
Ἢἕ	0.0
ἪἘ	0.0
ἪἙ	0.0
ἪἜ	0.0
ἪἝ	0.0
Ἢἠ	0.0
Ἢἡ	0.0
Ἢἢ	0.0
Ἢἣ	0.0
Ἢἤ	0.0
Ἢἥ	0.0
Ἢἦ	0.0
ἪἨ	0.0
ἪἩ	0.0
ἪἪ	0.0
ἪἭ	0.0
Ἢἰ	0.0
Ἢἱ	0.0
Ἢἳ	0.0
Ἢἴ	0.0
Ἢἵ	0.0
Ἢἶ	0.0
Ἢἷ	0.0
ἪἸ	0.0
Ἢὀ	0.0
Ἢὁ	0.0
Ἢὃ	0.0
Ἢὄ	0.0
Ἢὅ	0.0
ἪὈ	0.0
ἪὉ	0.0
ἪὋ	0.0
ἪὍ	0.0
Ἢὐ	0.0
Ἢὑ	0.0
Ἢὓ	0.0
Ἢὔ	0.0
Ἢὕ	0.0
Ἢὖ	0.0
Ἢὗ	0.0
ἪὙ	0.0
Ἢὠ	0.0
Ἢὡ	0.0
Ἢὢ	0.0
Ἢὥ	0.0
Ἢὦ	0.0
Ἢὧ	0.0
ἪὩ	0.0
ἪὭ	0.0
ἪὮ	0.0
Ἢὰ	0.0
Ἢὲ	0.0
Ἢὴ	0.0
Ἢὶ	0.0
Ἢὸ	0.0
Ἢὺ	0.0
Ἢὼ	0.0
Ἢᾔ	0.0
Ἢᾖ	0.0
Ἢᾗ	0.0
Ἢᾧ	0.0
Ἢᾳ	0.0
Ἢᾶ	0.0
Ἢᾷ	0.0
Ἢῃ	0.0
Ἢῄ	0.0
Ἢῆ	0.0
Ἢῇ	0.0
Ἢῒ	0.0
Ἢῖ	0.0
Ἢῥ	0.0
Ἢῦ	0.0
ἪῬ	0.0
Ἢῳ	0.0
Ἢῴ	0.0
Ἢῶ	0.0
Ἢῷ	0.0
Ἢ—	0.0
Ἢ’	0.0
Ἢ⸀	0.0
Ἢ⸁	0.0
Ἢ⸂	0.0
Ἢ⸃	0.0
Ἥΐ	0.0
ἭΑ	0.0
ἭΒ	0.0
ἭΓ	0.0
ἭΔ	0.0
ἭΕ	0.0
ἭΖ	0.0
ἭΚ	0.0
ἭΛ	0.0
ἭΜ	0.0
ἭΝ	0.0
ἭΟ	0.0
ἭΠ	0.0
ἭΣ	0.0
ἭΤ	0.0
ἭΦ	0.0
ἭΧ	0.0
Ἥά	0.0
Ἥέ	0.0
Ἥή	0.0
Ἥί	0.0
Ἥα	0.0
Ἥβ	0.0
Ἥγ	0.0
Ἥδ	0.0
Ἥε	0.0
Ἥζ	0.0
Ἥη	0.0
Ἥθ	0.0
Ἥι	0.0
Ἥκ	0.0
Ἥλ	0.0
Ἥμ	0.0
Ἥν	0.0
Ἥξ	1.0
Ἥο	0.0
Ἥπ	0.0
Ἥρ	0.0
Ἥς	0.0
Ἥσ	0.0
Ἥτ	0.0
Ἥυ	0.0
Ἥφ	0.0
Ἥχ	0.0
Ἥψ	0.0
Ἥω	0.0
Ἥϊ	0.0
Ἥϋ	0.0
Ἥό	0.0
Ἥύ	0.0
Ἥώ	0.0
Ἥἀ	0.0
Ἥἁ	0.0
Ἥἂ	0.0
Ἥἃ	0.0
Ἥἄ	0.0
Ἥἅ	0.0
ἭἈ	0.0
ἭἌ	0.0
Ἥἐ	0.0
Ἥἑ	0.0
Ἥἓ	0.0
Ἥἔ	0.0
Ἥἕ	0.0
ἭἘ	0.0
ἭἙ	0.0
ἭἜ	0.0
ἭἝ	0.0
Ἥἠ	0.0
Ἥἡ	0.0
Ἥἢ	0.0
Ἥἣ	0.0
Ἥἤ	0.0
Ἥἥ	0.0
Ἥἦ	0.0
ἭἨ	0.0
ἭἩ	0.0
ἭἪ	0.0
ἭἭ	0.0
Ἥἰ	0.0
Ἥἱ	0.0
Ἥἳ	0.0
Ἥἴ	0.0
Ἥἵ	0.0
Ἥἶ	0.0
Ἥἷ	0.0
ἭἸ	0.0
Ἥὀ	0.0
Ἥὁ	0.0
Ἥὃ	0.0
Ἥὄ	0.0
Ἥὅ	0.0
ἭὈ	0.0
ἭὉ	0.0
ἭὋ	0.0
ἭὍ	0.0
Ἥὐ	0.0
Ἥὑ	0.0
Ἥὓ	0.0
Ἥὔ	0.0
Ἥὕ	0.0
Ἥὖ	0.0
Ἥὗ	0.0
ἭὙ	0.0
Ἥὠ	0.0
Ἥὡ	0.0
Ἥὢ	0.0
Ἥὥ	0.0
Ἥὦ	0.0
Ἥὧ	0.0
ἭὩ	0.0
ἭὭ	0.0
ἭὮ	0.0
Ἥὰ	0.0
Ἥὲ	0.0
Ἥὴ	0.0
Ἥὶ	0.0
Ἥὸ	0.0
Ἥὺ	0.0
Ἥὼ	0.0
Ἥᾔ	0.0
Ἥᾖ	0.0
Ἥᾗ	0.0
Ἥᾧ	0.0
Ἥᾳ	0.0
Ἥᾶ	0.0
Ἥᾷ	0.0
Ἥῃ	0.0
Ἥῄ	0.0
Ἥῆ	0.0
Ἥῇ	0.0
Ἥῒ	0.0
Ἥῖ	0.0
Ἥῥ	0.0
Ἥῦ	0.0
ἭῬ	0.0
Ἥῳ	0.0
Ἥῴ	0.0
Ἥῶ	0.0
Ἥῷ	0.0
Ἥ—	0.0
Ἥ’	0.0
Ἥ⸀	0.0
Ἥ⸁	0.0
Ἥ⸂	0.0
Ἥ⸃	0.0
ἰΐ	0.0
ἰΑ	0.0
ἰΒ	0.0
ἰΓ	0.0
ἰΔ	0.0
ἰΕ	0.0
ἰΖ	0.0
ἰΚ	0.0
ἰΛ	0.0
ἰΜ	0.0
ἰΝ	0.0
ἰΟ	0.0
ἰΠ	0.0
ἰΣ	0.0
ἰΤ	0.0
ἰΦ	0.0
ἰΧ	0.0
ἰά	0.0
ἰέ	0.0
ἰή	0.0
ἰί	0.0
ἰα	0.0
ἰβ	0.0
ἰγ	0.0
ἰδ	9.0
ἰε	0.0
ἰζ	0.0
ἰη	0.0
ἰθ	0.0
ἰι	0.0
ἰκ	17.0
ἰλ	0.0
ἰμ	4.0
ἰν	1.0
ἰξ	0.0
ἰο	0.0
ἰπ	0.0
ἰρ	12.0
ἰς	116.0
ἰσ	12.0
ἰτ	0.0
ἰυ	0.0
ἰφ	0.0
ἰχ	1.0
ἰψ	0.0
ἰω	0.0
ἰϊ	0.0
ἰϋ	0.0
ἰό	0.0
ἰύ	0.0
ἰώ	4.0
ἰἀ	0.0
ἰἁ	0.0
ἰἂ	0.0
ἰἃ	0.0
ἰἄ	0.0
ἰἅ	0.0
ἰἈ	0.0
ἰἌ	0.0
ἰἐ	0.0
ἰἑ	0.0
ἰἓ	0.0
ἰἔ	0.0
ἰἕ	0.0
ἰἘ	0.0
ἰἙ	0.0
ἰἜ	0.0
ἰἝ	0.0
ἰἠ	0.0
ἰἡ	0.0
ἰἢ	0.0
ἰἣ	0.0
ἰἤ	0.0
ἰἥ	0.0
ἰἦ	0.0
ἰἨ	0.0
ἰἩ	0.0
ἰἪ	0.0
ἰἭ	0.0
ἰἰ	0.0
ἰἱ	0.0
ἰἳ	0.0
ἰἴ	0.0
ἰἵ	0.0
ἰἶ	0.0
ἰἷ	0.0
ἰἸ	0.0
ἰὀ	0.0
ἰὁ	0.0
ἰὃ	0.0
ἰὄ	0.0
ἰὅ	0.0
ἰὈ	0.0
ἰὉ	0.0
ἰὋ	0.0
ἰὍ	0.0
ἰὐ	0.0
ἰὑ	0.0
ἰὓ	0.0
ἰὔ	0.0
ἰὕ	0.0
ἰὖ	0.0
ἰὗ	0.0
ἰὙ	0.0
ἰὠ	0.0
ἰὡ	0.0
ἰὢ	0.0
ἰὥ	0.0
ἰὦ	0.0
ἰὧ	0.0
ἰὩ	0.0
ἰὭ	0.0
ἰὮ	0.0
ἰὰ	0.0
ἰὲ	0.0
ἰὴ	0.0
ἰὶ	0.0
ἰὸ	1.0
ἰὺ	0.0
ἰὼ	0.0
ἰᾔ	0.0
ἰᾖ	0.0
ἰᾗ	0.0
ἰᾧ	0.0
ἰᾳ	0.0
ἰᾶ	0.0
ἰᾷ	0.0
ἰῃ	0.0
ἰῄ	0.0
ἰῆ	0.0
ἰῇ	0.0
ἰῒ	0.0
ἰῖ	0.0
ἰῥ	0.0
ἰῦ	0.0
ἰῬ	0.0
ἰῳ	0.0
ἰῴ	0.0
ἰῶ	4.0
ἰῷ	0.0
ἰ—	0.0
ἰ’	0.0
ἰ⸀	0.0
ἰ⸁	0.0
ἰ⸂	0.0
ἰ⸃	0.0
ἱΐ	0.0
ἱΑ	0.0
ἱΒ	0.0
ἱΓ	0.0
ἱΔ	0.0
ἱΕ	0.0
ἱΖ	0.0
ἱΚ	0.0
ἱΛ	0.0
ἱΜ	0.0
ἱΝ	0.0
ἱΟ	0.0
ἱΠ	0.0
ἱΣ	0.0
ἱΤ	0.0
ἱΦ	0.0
ἱΧ	0.0
ἱά	0.0
ἱέ	0.0
ἱή	0.0
ἱί	0.0
ἱα	0.0
ἱβ	0.0
ἱγ	0.0
ἱδ	0.0
ἱε	2.0
ἱζ	0.0
ἱη	0.0
ἱθ	0.0
ἱι	0.0
ἱκ	1.0
ἱλ	2.0
ἱμ	0.0
ἱν	0.0
ἱξ	0.0
ἱο	11.0
ἱπ	0.0
ἱρ	0.0
ἱς	0.0
ἱσ	1.0
ἱτ	0.0
ἱυ	0.0
ἱφ	0.0
ἱχ	0.0
ἱψ	0.0
ἱω	0.0
ἱϊ	0.0
ἱϋ	0.0
ἱό	1.0
ἱύ	0.0
ἱώ	0.0
ἱἀ	0.0
ἱἁ	0.0
ἱἂ	0.0
ἱἃ	0.0
ἱἄ	0.0
ἱἅ	0.0
ἱἈ	0.0
ἱἌ	0.0
ἱἐ	0.0
ἱἑ	0.0
ἱἓ	0.0
ἱἔ	0.0
ἱἕ	0.0
ἱἘ	0.0
ἱἙ	0.0
ἱἜ	0.0
ἱἝ	0.0
ἱἠ	0.0
ἱἡ	0.0
ἱἢ	0.0
ἱἣ	0.0
ἱἤ	0.0
ἱἥ	0.0
ἱἦ	0.0
ἱἨ	0.0
ἱἩ	0.0
ἱἪ	0.0
ἱἭ	0.0
ἱἰ	0.0
ἱἱ	0.0
ἱἳ	0.0
ἱἴ	0.0
ἱἵ	0.0
ἱἶ	0.0
ἱἷ	0.0
ἱἸ	0.0
ἱὀ	0.0
ἱὁ	0.0
ἱὃ	0.0
ἱὄ	0.0
ἱὅ	0.0
ἱὈ	0.0
ἱὉ	0.0
ἱὋ	0.0
ἱὍ	0.0
ἱὐ	0.0
ἱὑ	0.0
ἱὓ	0.0
ἱὔ	0.0
ἱὕ	0.0
ἱὖ	0.0
ἱὗ	0.0
ἱὙ	0.0
ἱὠ	0.0
ἱὡ	0.0
ἱὢ	0.0
ἱὥ	0.0
ἱὦ	0.0
ἱὧ	0.0
ἱὩ	0.0
ἱὭ	0.0
ἱὮ	0.0
ἱὰ	0.0
ἱὲ	0.0
ἱὴ	0.0
ἱὶ	0.0
ἱὸ	1.0
ἱὺ	0.0
ἱὼ	0.0
ἱᾔ	0.0
ἱᾖ	0.0
ἱᾗ	0.0
ἱᾧ	0.0
ἱᾳ	0.0
ἱᾶ	0.0
ἱᾷ	0.0
ἱῃ	0.0
ἱῄ	0.0
ἱῆ	0.0
ἱῇ	0.0
ἱῒ	0.0
ἱῖ	0.0
ἱῥ	0.0
ἱῦ	0.0
ἱῬ	0.0
ἱῳ	0.0
ἱῴ	0.0
ἱῶ	2.0
ἱῷ	0.0
ἱ—	0.0
ἱ’	0.0
ἱ⸀	0.0
ἱ⸁	0.0
ἱ⸂	0.0
ἱ⸃	0.0
ἳΐ	0.0
ἳΑ	0.0
ἳΒ	0.0
ἳΓ	0.0
ἳΔ	0.0
ἳΕ	0.0
ἳΖ	0.0
ἳΚ	0.0
ἳΛ	0.0
ἳΜ	0.0
ἳΝ	0.0
ἳΟ	0.0
ἳΠ	0.0
ἳΣ	0.0
ἳΤ	0.0
ἳΦ	0.0
ἳΧ	0.0
ἳά	0.0
ἳέ	0.0
ἳή	0.0
ἳί	0.0
ἳα	0.0
ἳβ	0.0
ἳγ	0.0
ἳδ	0.0
ἳε	0.0
ἳζ	0.0
ἳη	0.0
ἳθ	0.0
ἳι	0.0
ἳκ	0.0
ἳλ	0.0
ἳμ	0.0
ἳν	0.0
ἳξ	0.0
ἳο	0.0
ἳπ	0.0
ἳρ	0.0
ἳς	0.0
ἳσ	0.0
ἳτ	0.0
ἳυ	0.0
ἳφ	0.0
ἳχ	0.0
ἳψ	0.0
ἳω	0.0
ἳϊ	0.0
ἳϋ	0.0
ἳό	0.0
ἳύ	0.0
ἳώ	0.0
ἳἀ	0.0
ἳἁ	0.0
ἳἂ	0.0
ἳἃ	0.0
ἳἄ	0.0
ἳἅ	0.0
ἳἈ	0.0
ἳἌ	0.0
ἳἐ	0.0
ἳἑ	0.0
ἳἓ	0.0
ἳἔ	0.0
ἳἕ	0.0
ἳἘ	0.0
ἳἙ	0.0
ἳἜ	0.0
ἳἝ	0.0
ἳἠ	0.0
ἳἡ	0.0
ἳἢ	0.0
ἳἣ	0.0
ἳἤ	0.0
ἳἥ	0.0
ἳἦ	0.0
ἳἨ	0.0
ἳἩ	0.0
ἳἪ	0.0
ἳἭ	0.0
ἳἰ	0.0
ἳἱ	0.0
ἳἳ	0.0
ἳἴ	0.0
ἳἵ	0.0
ἳἶ	0.0
ἳἷ	0.0
ἳἸ	0.0
ἳὀ	0.0
ἳὁ	0.0
ἳὃ	0.0
ἳὄ	0.0
ἳὅ	0.0
ἳὈ	0.0
ἳὉ	0.0
ἳὋ	0.0
ἳὍ	0.0
ἳὐ	0.0
ἳὑ	0.0
ἳὓ	0.0
ἳὔ	0.0
ἳὕ	0.0
ἳὖ	0.0
ἳὗ	0.0
ἳὙ	0.0
ἳὠ	0.0
ἳὡ	0.0
ἳὢ	0.0
ἳὥ	0.0
ἳὦ	0.0
ἳὧ	0.0
ἳὩ	0.0
ἳὭ	0.0
ἳὮ	0.0
ἳὰ	0.0
ἳὲ	0.0
ἳὴ	0.0
ἳὶ	0.0
ἳὸ	0.0
ἳὺ	0.0
ἳὼ	0.0
ἳᾔ	0.0
ἳᾖ	0.0
ἳᾗ	0.0
ἳᾧ	0.0
ἳᾳ	0.0
ἳᾶ	0.0
ἳᾷ	0.0
ἳῃ	0.0
ἳῄ	0.0
ἳῆ	0.0
ἳῇ	0.0
ἳῒ	0.0
ἳῖ	0.0
ἳῥ	0.0
ἳῦ	0.0
ἳῬ	0.0
ἳῳ	0.0
ἳῴ	0.0
ἳῶ	0.0
ἳῷ	0.0
ἳ—	0.0
ἳ’	0.0
ἳ⸀	0.0
ἳ⸁	0.0
ἳ⸂	0.0
ἳ⸃	0.0
ἴΐ	0.0
ἴΑ	0.0
ἴΒ	0.0
ἴΓ	0.0
ἴΔ	0.0
ἴΕ	0.0
ἴΖ	0.0
ἴΚ	0.0
ἴΛ	0.0
ἴΜ	0.0
ἴΝ	0.0
ἴΟ	0.0
ἴΠ	0.0
ἴΣ	0.0
ἴΤ	0.0
ἴΦ	0.0
ἴΧ	0.0
ἴά	0.0
ἴέ	0.0
ἴή	0.0
ἴί	0.0
ἴα	0.0
ἴβ	0.0
ἴγ	0.0
ἴδ	10.0
ἴε	0.0
ἴζ	0.0
ἴη	0.0
ἴθ	0.0
ἴι	0.0
ἴκ	0.0
ἴλ	0.0
ἴμ	0.0
ἴν	0.0
ἴξ	0.0
ἴο	0.0
ἴπ	4.0
ἴρ	0.0
ἴς	0.0
ἴσ	0.0
ἴτ	4.0
ἴυ	0.0
ἴφ	0.0
ἴχ	2.0
ἴψ	0.0
ἴω	0.0
ἴϊ	0.0
ἴϋ	0.0
ἴό	0.0
ἴύ	0.0
ἴώ	0.0
ἴἀ	0.0
ἴἁ	0.0
ἴἂ	0.0
ἴἃ	0.0
ἴἄ	0.0
ἴἅ	0.0
ἴἈ	0.0
ἴἌ	0.0
ἴἐ	0.0
ἴἑ	0.0
ἴἓ	0.0
ἴἔ	0.0
ἴἕ	0.0
ἴἘ	0.0
ἴἙ	0.0
ἴἜ	0.0
ἴἝ	0.0
ἴἠ	0.0
ἴἡ	0.0
ἴἢ	0.0
ἴἣ	0.0
ἴἤ	0.0
ἴἥ	0.0
ἴἦ	0.0
ἴἨ	0.0
ἴἩ	0.0
ἴἪ	0.0
ἴἭ	0.0
ἴἰ	0.0
ἴἱ	0.0
ἴἳ	0.0
ἴἴ	0.0
ἴἵ	0.0
ἴἶ	0.0
ἴἷ	0.0
ἴἸ	0.0
ἴὀ	0.0
ἴὁ	0.0
ἴὃ	0.0
ἴὄ	0.0
ἴὅ	0.0
ἴὈ	0.0
ἴὉ	0.0
ἴὋ	0.0
ἴὍ	0.0
ἴὐ	0.0
ἴὑ	0.0
ἴὓ	0.0
ἴὔ	0.0
ἴὕ	0.0
ἴὖ	0.0
ἴὗ	0.0
ἴὙ	0.0
ἴὠ	0.0
ἴὡ	0.0
ἴὢ	0.0
ἴὥ	0.0
ἴὦ	0.0
ἴὧ	0.0
ἴὩ	0.0
ἴὭ	0.0
ἴὮ	0.0
ἴὰ	0.0
ἴὲ	0.0
ἴὴ	0.0
ἴὶ	0.0
ἴὸ	0.0
ἴὺ	0.0
ἴὼ	0.0
ἴᾔ	0.0
ἴᾖ	0.0
ἴᾗ	0.0
ἴᾧ	0.0
ἴᾳ	0.0
ἴᾶ	0.0
ἴᾷ	0.0
ἴῃ	0.0
ἴῄ	0.0
ἴῆ	0.0
ἴῇ	0.0
ἴῒ	0.0
ἴῖ	0.0
ἴῥ	0.0
ἴῦ	0.0
ἴῬ	0.0
ἴῳ	0.0
ἴῴ	0.0
ἴῶ	0.0
ἴῷ	0.0
ἴ—	0.0
ἴ’	0.0
ἴ⸀	0.0
ἴ⸁	0.0
ἴ⸂	0.0
ἴ⸃	0.0
ἵΐ	0.0
ἵΑ	0.0
ἵΒ	0.0
ἵΓ	0.0
ἵΔ	0.0
ἵΕ	0.0
ἵΖ	0.0
ἵΚ	0.0
ἵΛ	0.0
ἵΜ	0.0
ἵΝ	0.0
ἵΟ	0.0
ἵΠ	0.0
ἵΣ	0.0
ἵΤ	0.0
ἵΦ	0.0
ἵΧ	0.0
ἵά	0.0
ἵέ	0.0
ἵή	0.0
ἵί	0.0
ἵα	0.0
ἵβ	0.0
ἵγ	0.0
ἵδ	0.0
ἵε	0.0
ἵζ	0.0
ἵη	0.0
ἵθ	0.0
ἵι	0.0
ἵκ	0.0
ἵλ	0.0
ἵμ	2.0
ἵν	30.0
ἵξ	0.0
ἵο	0.0
ἵπ	0.0
ἵρ	0.0
ἵς	0.0
ἵσ	0.0
ἵτ	8.0
ἵυ	0.0
ἵφ	0.0
ἵχ	0.0
ἵψ	0.0
ἵω	0.0
ἵϊ	0.0
ἵϋ	0.0
ἵό	0.0
ἵύ	0.0
ἵώ	0.0
ἵἀ	0.0
ἵἁ	0.0
ἵἂ	0.0
ἵἃ	0.0
ἵἄ	0.0
ἵἅ	0.0
ἵἈ	0.0
ἵἌ	0.0
ἵἐ	0.0
ἵἑ	0.0
ἵἓ	0.0
ἵἔ	0.0
ἵἕ	0.0
ἵἘ	0.0
ἵἙ	0.0
ἵἜ	0.0
ἵἝ	0.0
ἵἠ	0.0
ἵἡ	0.0
ἵἢ	0.0
ἵἣ	0.0
ἵἤ	0.0
ἵἥ	0.0
ἵἦ	0.0
ἵἨ	0.0
ἵἩ	0.0
ἵἪ	0.0
ἵἭ	0.0
ἵἰ	0.0
ἵἱ	0.0
ἵἳ	0.0
ἵἴ	0.0
ἵἵ	0.0
ἵἶ	0.0
ἵἷ	0.0
ἵἸ	0.0
ἵὀ	0.0
ἵὁ	0.0
ἵὃ	0.0
ἵὄ	0.0
ἵὅ	0.0
ἵὈ	0.0
ἵὉ	0.0
ἵὋ	0.0
ἵὍ	0.0
ἵὐ	0.0
ἵὑ	0.0
ἵὓ	0.0
ἵὔ	0.0
ἵὕ	0.0
ἵὖ	0.0
ἵὗ	0.0
ἵὙ	0.0
ἵὠ	0.0
ἵὡ	0.0
ἵὢ	0.0
ἵὥ	0.0
ἵὦ	0.0
ἵὧ	0.0
ἵὩ	0.0
ἵὭ	0.0
ἵὮ	0.0
ἵὰ	0.0
ἵὲ	0.0
ἵὴ	0.0
ἵὶ	0.0
ἵὸ	0.0
ἵὺ	0.0
ἵὼ	0.0
ἵᾔ	0.0
ἵᾖ	0.0
ἵᾗ	0.0
ἵᾧ	0.0
ἵᾳ	0.0
ἵᾶ	0.0
ἵᾷ	0.0
ἵῃ	0.0
ἵῄ	0.0
ἵῆ	0.0
ἵῇ	0.0
ἵῒ	0.0
ἵῖ	0.0
ἵῥ	0.0
ἵῦ	0.0
ἵῬ	0.0
ἵῳ	0.0
ἵῴ	0.0
ἵῶ	0.0
ἵῷ	0.0
ἵ—	0.0
ἵ’	0.0
ἵ⸀	0.0
ἵ⸁	0.0
ἵ⸂	0.0
ἵ⸃	0.0
ἶΐ	0.0
ἶΑ	0.0
ἶΒ	0.0
ἶΓ	0.0
ἶΔ	0.0
ἶΕ	0.0
ἶΖ	0.0
ἶΚ	0.0
ἶΛ	0.0
ἶΜ	0.0
ἶΝ	0.0
ἶΟ	0.0
ἶΠ	0.0
ἶΣ	0.0
ἶΤ	0.0
ἶΦ	0.0
ἶΧ	0.0
ἶά	0.0
ἶέ	0.0
ἶή	0.0
ἶί	0.0
ἶα	0.0
ἶβ	0.0
ἶγ	0.0
ἶδ	4.0
ἶε	0.0
ἶζ	0.0
ἶη	0.0
ἶθ	0.0
ἶι	0.0
ἶκ	1.0
ἶλ	0.0
ἶμ	0.0
ἶν	16.0
ἶξ	0.0
ἶο	0.0
ἶπ	0.0
ἶρ	0.0
ἶς	0.0
ἶσ	0.0
ἶτ	0.0
ἶυ	0.0
ἶφ	0.0
ἶχ	0.0
ἶψ	0.0
ἶω	0.0
ἶϊ	0.0
ἶϋ	0.0
ἶό	0.0
ἶύ	0.0
ἶώ	0.0
ἶἀ	0.0
ἶἁ	0.0
ἶἂ	0.0
ἶἃ	0.0
ἶἄ	0.0
ἶἅ	0.0
ἶἈ	0.0
ἶἌ	0.0
ἶἐ	0.0
ἶἑ	0.0
ἶἓ	0.0
ἶἔ	0.0
ἶἕ	0.0
ἶἘ	0.0
ἶἙ	0.0
ἶἜ	0.0
ἶἝ	0.0
ἶἠ	0.0
ἶἡ	0.0
ἶἢ	0.0
ἶἣ	0.0
ἶἤ	0.0
